4	83.96136	-5.34663	-1.69556	-1.21949	0.92899	0.70949	0.69838	0.79282	0.52230	0.14404	0.05582	0.07917	0.04663
5	84.41712	-5.35952	-1.50867	0.73237	0.09934	0.08376	0.17764	0.03488	0.01229	0.25446	0.07241	0.09053	0.07733
1	84.15992	-5.25687	-1.17583	0.37341	0.05394	0.04373	0.00303	0.03038	0.02064	0.27332	0.35296	0.00391	0.06381
2	84.38149	-5.04945	-1.00618	0.37080	0.22317	0.48726	0.41192	0.17370	0.30524	0.37128	0.22675	0.24656	0.00307
3	83.88408	-5.04124	0.74996	0.36604	0.07559	0.22418	0.37043	0.01625	0.15587	0.19489	0.05366	0.25393	0.29382
4	83.69269	-5.07936	-1.20433	0.59208	0.38078	0.11735	0.19903	0.25516	0.39224	0.39990	0.09143	0.39459	0.36195
5	83.32967	-5.32457	0.95086	0.50964	0.38417	0.35447	0.29145	0.23176	0.28043	0.15425	0.05592	0.33473	0.07591
1	83.93661	-4.94309	0.96929	0.53886	0.53998	0.73441	0.11373	0.13763	0.33561	0.52713	0.06723	0.05427	0.13686
2	84.03056	-4.98671	-1.23348	-1.01364	0.61468	0.56106	0.24372	0.22751	0.05094	0.44089	0.27284	0.10795	0.28964
3	83.99523	-5.00742	-1.18253	0.27247	0.20949	0.48408	0.14722	0.17317	0.08375	0.30815	0.20982	0.19540	0.21998
4	84.13120	-5.39520	-1.36499	0.95718	0.82313	0.43969	0.07068	0.07141	0.10362	0.22537	0.34423	0.10691	0.04811
5	84.47673	-4.90919	-1.02412	0.54919	0.50995	0.22693	0.26719	0.31022	0.20380	0.17796	0.14632	0.03644	0.03964
1	83.97889	-4.95193	-1.21547	0.70996	0.77674	0.48414	0.40310	0.29818	0.14615	0.12349	0.02493	0.21373	0.09275
2	84.03281	-4.99877	-1.33733	-1.18135	0.45881	0.39868	0.32070	0.24457	0.10758	0.02133	0.06406	0.51233	0.33571
3	84.09284	-5.26564	-1.05338	0.45691	0.23394	0.27428	0.11059	0.22630	0.14526	0.25474	0.20333	0.09681	0.03967
